Timestamp,Age,Gender,Country,state,self_employed,family_history,treatment,work_interfere,,remote_work,tech_company,benefits,care_options,wellness_program,seek_help,,leave,mental_health_consequence,phys_health_consequence,coworkers,supervisor,mental_health_interview,phys_health_interview,mental_vs_physical
27-08-2014 16:20,43,male,india,TN,No,No,Yes,Sometimes,,No,No,No,Yes,Don't know,No,,Somewhat easy,Maybe,No,Some of them,Some of them,No,Yes,No
27-08-2014 16:21,28,Female,india,TN,No,Yes,Yes,Sometimes,,No,Yes,Don't know,Not sure,No,No,,Don't know,Yes,Maybe,Some of them,No,No,Maybe,Don't know
27-08-2014 16:21,30,Male,india,TN,Yes,Yes,Yes,Often,,Yes,Yes,No,Yes,No,No,,Very easy,No,No,Yes,Yes,No,No,Yes
27-08-2014 16:21,26,Male,india,TN,No,No,No,Sometimes,,No,Yes,No,No,No,No,,Very easy,Maybe,No,Some of them,Yes,No,Maybe,Yes
27-08-2014 16:21,33,Male,india,TN,No,No,No,Never,,No,No,No,No,No,No,,Don't know,Maybe,Maybe,Some of them,Some of them,No,No,No
27-08-2014 16:22,31,Male,india,TN,No,No,No,NA,,No,Yes,Yes,Not sure,Don't know,Don't know,,Don't know,No,No,No,Some of them,No,No,Yes
27-08-2014 16:22,30,M,india,TN,No,No,No,Rarely,,No,No,Don't know,Not sure,No,No,,Don't know,No,No,Some of them,Some of them,No,No,Don't know
27-08-2014 16:23,27,Male,india,TN,No,No,No,NA,,No,Yes,No,No,No,No,,Somewhat difficult,Yes,No,Some of them,No,No,Maybe,No
27-08-2014 16:25,24,Female,india,TN,Yes,Yes,Yes,Sometimes,,Yes,Yes,No,No,Don't know,Don't know,,Don't know,No,No,Some of them,Some of them,No,No,Don't know
27-08-2014 16:26,25,male,india,TN,No,No,No,NA,,No,Yes,Don't know,Not sure,Don't know,Don't know,,Don't know,Maybe,No,Some of them,No,No,No,Don't know
27-08-2014 16:27,23,Female,india,TN,No,Yes,Yes,Often,,No,Yes,Yes,Not sure,Don't know,No,,Don't know,Maybe,No,Some of them,Some of them,No,No,Yes
27-08-2014 16:27,36,m,india,TN,No,No,Yes,Sometimes,,No,No,Yes,Not sure,No,No,,Somewhat difficult,Yes,Maybe,Some of them,No,No,No,No
27-08-2014 16:28,25,female,india,TN,Yes,Yes,Yes,Often,,Yes,Yes,Don't know,Not sure,No,No,,Somewhat difficult,Yes,No,Some of them,No,No,Maybe,No
27-08-2014 16:28,54,Male,india,TN,No,No,Yes,Sometimes,,Yes,No,No,Yes,Yes,Yes,,Very easy,No,No,Yes,Yes,Maybe,Maybe,No
27-08-2014 16:29,34,Male,india,TN,No,No,No,Rarely,,No,Yes,Don't know,Not sure,Don't know,Don't know,,Somewhat easy,No,No,Some of them,Some of them,No,Maybe,Yes
27-08-2014 16:29,38,female,india,TN,No,No,Yes,NA,,No,Yes,Yes,Yes,No,No,,Don't know,Maybe,Maybe,No,No,No,No,No
27-08-2014 16:31,40,Male,india,TN,Yes,Yes,No,NA,,No,Yes,No,No,No,No,,Don't know,Yes,Maybe,Some of them,No,No,Maybe,No
27-08-2014 16:32,32,male,india,TN,No,No,No,NA,,No,Yes,No,Not sure,No,Don't know,,Don't know,No,No,No,Some of them,No,Maybe,Don't know
27-08-2014 16:34,25,Male,india,TN,No,No,No,Never,,No,No,Don't know,Not sure,Don't know,Yes,,Don't know,No,No,Yes,Yes,No,Yes,Don't know
27-08-2014 16:35,35,Female,india,TN,No,No,Yes,Sometimes,,No,Yes,No,Yes,No,No,,Don't know,Yes,Maybe,No,No,No,Maybe,No
27-08-2014 16:36,46,male,india,TN,No,No,Yes,Sometimes,,No,Yes,Yes,Yes,Yes,Yes,,Don't know,Maybe,No,Some of them,No,No,No,Yes
27-08-2014 16:39,42,male,india,TN,No,No,No,Never,,No,No,Yes,No,Yes,No,,Very difficult,Maybe,No,Yes,Yes,Maybe,Yes,No
27-08-2014 16:39,32,male,india,TN,No,Yes,Yes,Sometimes,,Yes,Yes,Yes,No,No,No,,Don't know,No,No,Yes,Yes,Maybe,Maybe,Yes
27-08-2014 16:40,47,M,india,TN,No,Yes,Yes,Sometimes,,No,Yes,Yes,Yes,Yes,Yes,,Very easy,No,No,Some of them,Yes,No,Yes,Yes
27-08-2014 16:42,22,Male,india,TN,No,No,No,NA,,No,Yes,Yes,Not sure,Yes,Don't know,,Don't know,No,No,Some of them,Yes,No,Maybe,Yes
27-08-2014 16:42,33,Female,india,TN,No,No,Yes,Sometimes,,Yes,Yes,Yes,Yes,Yes,Yes,,Very easy,No,No,Some of them,Some of them,No,No,Don't know
27-08-2014 16:47,25,f,india,TN,No,No,No,Sometimes,,No,Yes,No,No,No,No,,Somewhat easy,Maybe,No,Some of them,No,No,No,Yes
27-08-2014 16:53,29,M,india,TN,No,No,No,NA,,No,Yes,Don't know,Not sure,No,Don't know,,Don't know,Maybe,No,No,No,No,Maybe,Don't know
27-08-2014 16:55,39,Male,india,TN,No,No,No,Never,,No,Yes,Yes,Yes,Yes,Yes,,Very easy,No,No,Yes,Yes,No,No,Yes
27-08-2014 17:00,38,male,india,TN,No,Yes,Yes,Sometimes,,No,Yes,Yes,Not sure,Yes,Yes,,Don't know,Yes,No,No,No,No,No,No
27-08-2014 17:03,43,Male,india,TN,No,No,No,NA,,Yes,Yes,Don't know,No,No,Don't know,,Don't know,Maybe,No,Some of them,No,No,No,Don't know
27-08-2014 17:04,46,Male,india,TN,No,No,Yes,Rarely,,Yes,Yes,Yes,Not sure,Yes,Yes,,Don't know,No,No,Some of them,Yes,No,Maybe,Yes
27-08-2014 17:08,38,Female,india,TN,No,Yes,Yes,Sometimes,,No,No,Yes,Yes,Yes,Yes,,Very easy,Maybe,No,Yes,Yes,No,No,No
27-08-2014 17:09,33,Male,india,TN,No,No,Yes,Sometimes,,No,Yes,Yes,Yes,No,No,,Very easy,Yes,Yes,Some of them,Some of them,No,Maybe,No
27-08-2014 17:10,34,Male,india,TN,No,Yes,Yes,Often,,No,Yes,No,Yes,No,No,,Very easy,Maybe,Maybe,Yes,Yes,No,No,No
27-08-2014 17:12,62,M,india,TN,No,No,No,Never,,No,Yes,Yes,Yes,Don't know,Yes,,Don't know,Maybe,No,Some of them,Yes,Maybe,Maybe,Yes
27-08-2014 17:14,23,F,india,TN,No,No,No,NA,,No,No,Don't know,Not sure,Don't know,Don't know,,Don't know,Maybe,Maybe,Some of them,Some of them,No,No,Don't know
27-08-2014 17:15,35,Male,india,TN,No,No,No,NA,,No,No,No,No,No,No,,Don't know,Maybe,Maybe,No,No,No,No,No
27-08-2014 17:19,25,Male,india,TN,No,Yes,No,Rarely,,Yes,Yes,Don't know,Not sure,Don't know,Don't know,,Don't know,Maybe,Yes,No,No,No,No,Don't know
27-08-2014 17:22,36,M,india,TN,Yes,Yes,Yes,Sometimes,,Yes,Yes,Don't know,Yes,Don't know,No,,Somewhat difficult,Maybe,No,Some of them,Yes,No,Yes,Yes
27-08-2014 17:32,41,Female,india,TN,No,Yes,Yes,Rarely,,Yes,Yes,Yes,Yes,Yes,Yes,,Very easy,Maybe,Maybe,Some of them,Some of them,No,No,Yes
27-08-2014 17:33,24,male,india,TN,Yes,No,No,Sometimes,,No,Yes,Yes,Yes,Don't know,Don't know,,Somewhat easy,No,No,Some of them,Some of them,Maybe,Maybe,Yes
27-08-2014 17:33,51,Male,india,TN,No,No,Yes,Sometimes,,Yes,Yes,No,Yes,Yes,No,,Somewhat difficult,Yes,Yes,No,No,No,No,Don't know
27-08-2014 17:33,29,M,india,TN,No,No,Yes,Sometimes,,No,Yes,Yes,Yes,No,Yes,,Very easy,No,No,No,Some of them,No,No,Yes
27-08-2014 17:37,31,Female,india,TN,Yes,Yes,Yes,Sometimes,,Yes,Yes,Don't know,Not sure,Don't know,Don't know,,Don't know,Maybe,Maybe,Some of them,Yes,No,No,Yes
27-08-2014 17:39,27,Male,india,TN,No,No,No,NA,,No,Yes,No,No,No,No,,Don't know,No,No,Some of them,Yes,No,Yes,Don't know
27-08-2014 17:41,31,Male,india,TN,No,No,Yes,Rarely,,No,Yes,Yes,Yes,Yes,Yes,,Somewhat easy,No,No,Yes,Yes,Yes,Yes,No
27-08-2014 17:42,27,female,india,TN,Yes,Yes,No,Sometimes,,Yes,Yes,No,No,No,No,,Very difficult,Yes,Maybe,No,No,No,Maybe,No
27-08-2014 17:46,23,Male,india,TN,No,No,No,Rarely,,No,Yes,Don't know,No,No,Don't know,,Very easy,No,No,Some of them,Yes,Maybe,Maybe,Yes
27-08-2014 17:47,21,Male,india,TN,No,No,No,Never,,No,Yes,Don't know,Not sure,Don't know,No,,Don't know,Yes,Maybe,No,No,No,Maybe,Don't know
27-08-2014 17:48,27,Female,india,TN,No,Yes,Yes,Sometimes,,No,Yes,No,Yes,No,No,,Somewhat difficult,Yes,No,Some of them,Some of them,No,No,No
27-08-2014 17:49,39,M,india,TN,No,Yes,Yes,Often,,Yes,Yes,Yes,Yes,Yes,Yes,,Somewhat easy,Yes,No,Some of them,Yes,No,No,No
27-08-2014 17:49,26,M,india,TN,No,Yes,Yes,Never,,No,Yes,Don't know,No,No,Don't know,,Don't know,Maybe,No,No,No,No,No,No
27-08-2014 17:52,27,Male,india,TN,No,No,No,Never,,No,Yes,Don't know,No,No,No,,Don't know,Maybe,Maybe,Some of them,Some of them,No,No,Don't know
27-08-2014 17:56,22,Female,india,TN,No,Yes,Yes,Sometimes,,No,Yes,Yes,Yes,No,Don't know,,Don't know,No,No,Some of them,Some of them,No,No,No
27-08-2014 18:00,26,F,india,TN,No,Yes,Yes,Often,,No,No,Don't know,No,No,No,,Somewhat difficult,Maybe,No,No,No,No,Maybe,No
27-08-2014 18:02,31,Female,india,TN,No,Yes,Yes,Rarely,,No,Yes,Yes,Yes,No,No,,Somewhat easy,No,No,Yes,Yes,No,No,Yes
27-08-2014 18:02,32,male,india,TN,No,No,No,Never,,No,Yes,Don't know,No,No,No,,Don't know,No,No,Yes,Yes,Yes,Yes,Yes
27-08-2014 18:12,28,female,india,TN,No,Yes,Yes,Often,,Yes,Yes,Yes,No,No,Don't know,,Don't know,Yes,Yes,Some of them,Some of them,No,No,No
27-08-2014 18:13,28,Androgyne,india,TN,No,Yes,Yes,Rarely,,No,Yes,No,Not sure,No,No,,Somewhat difficult,Yes,Yes,Some of them,Some of them,Yes,No,No
27-08-2014 18:14,23,female,india,TN,No,No,No,NA,,No,Yes,Don't know,Not sure,No,No,,Very easy,Maybe,No,No,Some of them,No,Yes,Yes
27-08-2014 18:16,30,Male,india,TN,No,No,No,Never,,Yes,Yes,Don't know,Not sure,Don't know,Don't know,,Very easy,No,No,Yes,Yes,Maybe,Maybe,Yes
27-08-2014 18:18,36,Male,india,TN,No,Yes,Yes,Sometimes,,No,Yes,Yes,No,No,Yes,,Somewhat difficult,Yes,No,Some of them,Yes,No,Yes,No
27-08-2014 18:22,21,M,india,TN,No,Yes,No,NA,,No,Yes,Yes,Yes,Yes,Yes,,Don't know,No,No,Some of them,Yes,No,Maybe,Yes
27-08-2014 18:29,30,male,india,TN,No,No,No,Often,,No,Yes,No,No,Don't know,No,,Somewhat easy,Maybe,No,Some of them,Some of them,Maybe,Yes,Don't know
27-08-2014 18:39,25,Woman,india,TN,No,Yes,No,NA,,No,No,Don't know,Not sure,No,No,,Don't know,Maybe,No,Some of them,Some of them,No,Maybe,Don't know
27-08-2014 18:41,32,Male,india,TN,No,No,Yes,Sometimes,,No,Yes,No,No,No,No,,Very easy,No,No,Some of them,Yes,Maybe,Yes,Don't know
27-08-2014 18:43,29,female,india,TN,No,No,Yes,Sometimes,,No,Yes,No,No,No,No,,Don't know,Maybe,No,Some of them,Some of them,No,No,Yes
27-08-2014 18:56,21,Agender,india,TN,No,No,Yes,Sometimes,,No,Yes,No,Yes,Yes,No,,Somewhat easy,Maybe,No,Some of them,Some of them,No,No,Yes
27-08-2014 18:59,27,Female,india,TN,No,Yes,Yes,Rarely,,Yes,Yes,No,No,No,No,,Somewhat easy,Maybe,Maybe,Some of them,Some of them,No,Yes,Don't know
27-08-2014 19:05,32,Female,india,TN,No,No,Yes,Often,,No,No,Don't know,Not sure,Don't know,Don't know,,Don't know,Maybe,No,Some of them,Some of them,No,No,Don't know
27-08-2014 19:08,34,M,india,TN,No,No,No,Sometimes,,No,Yes,Yes,Yes,Yes,Yes,,Very easy,No,No,Some of them,Yes,No,Maybe,Yes
27-08-2014 19:13,33,M,india,TN,No,No,No,NA,,No,Yes,Don't know,No,Don't know,Don't know,,Don't know,Yes,No,Some of them,No,No,Maybe,Don't know
27-08-2014 19:13,22,Male,india,TN,No,Yes,Yes,Sometimes,,Yes,Yes,No,Not sure,No,Don't know,,Somewhat easy,No,No,Some of them,Yes,Maybe,Yes,Yes
27-08-2014 19:16,24,M,india,TN,No,No,No,NA,,No,Yes,Don't know,Not sure,Don't know,Don't know,,Don't know,Maybe,Maybe,Some of them,Some of them,No,No,Yes
27-08-2014 19:17,65,Male,india,TN,Yes,No,No,NA,,Yes,No,No,No,No,No,,Very easy,Maybe,No,Some of them,No,No,No,Yes
27-08-2014 19:25,27,Male,india,TN,No,Yes,Yes,Sometimes,,Yes,Yes,Don't know,No,No,Don't know,,Don't know,No,No,Some of them,No,No,No,Yes
27-08-2014 19:27,33,Male,india,TN,No,No,No,Never,,No,Yes,Don't know,Not sure,Don't know,Don't know,,Very easy,No,No,Some of them,Yes,Maybe,Yes,Yes
27-08-2014 19:28,36,Male,india,TN,No,No,Yes,Rarely,,No,Yes,Don't know,Not sure,No,Don't know,,Don't know,No,No,Some of them,Some of them,No,No,Don't know
27-08-2014 19:34,40,Male,india,TN,No,No,No,Never,,No,Yes,No,No,No,No,,Somewhat difficult,No,No,Some of them,Some of them,No,No,No
27-08-2014 19:34,28,male,india,TN,No,No,Yes,Sometimes,,No,Yes,Yes,Yes,No,No,,Somewhat difficult,Maybe,No,Some of them,No,No,Maybe,No
27-08-2014 19:38,39,Male,india,TN,No,No,Yes,Sometimes,,No,Yes,Yes,Not sure,Yes,Don't know,,Don't know,Yes,Maybe,Yes,Yes,No,Maybe,Don't know
27-08-2014 19:41,32,Male,india,TN,No,No,Yes,Sometimes,,No,Yes,Yes,No,No,Yes,,Somewhat easy,No,No,Yes,Some of them,Maybe,Yes,Don't know
27-08-2014 19:45,31,male,india,TN,No,Yes,No,Sometimes,,No,Yes,Yes,Not sure,Don't know,Don't know,,Somewhat easy,Maybe,No,No,Some of them,No,Yes,No
27-08-2014 19:59,38,Make,india,TN,No,Yes,Yes,Sometimes,,No,Yes,Don't know,No,No,No,,Don't know,Maybe,Maybe,Some of them,No,No,No,Don't know
27-08-2014 20:13,23,Male,india,TN,No,Yes,Yes,Rarely,,No,Yes,No,Yes,No,No,,Don't know,Maybe,No,Some of them,Yes,No,No,Yes
27-08-2014 20:17,42,Make,india,TN,No,No,Yes,Often,,No,Yes,Yes,Yes,Yes,Yes,,Somewhat easy,Maybe,Maybe,Yes,Yes,Maybe,Maybe,Don't know
27-08-2014 20:33,27,Female,india,TN,No,No,No,Sometimes,,No,Yes,Don't know,Not sure,Don't know,Yes,,Don't know,No,No,Some of them,Yes,No,No,Yes
27-08-2014 20:48,26,Female,india,TN,No,Yes,Yes,Sometimes,,No,Yes,Yes,Yes,No,No,,Somewhat difficult,No,No,Yes,Yes,No,No,No
27-08-2014 20:52,50,Male,india,TN,No,No,No,Never,,Yes,Yes,No,Yes,No,No,,Don't know,No,No,No,No,No,Maybe,No
27-08-2014 20:52,37,Male,india,TN,No,Yes,No,Never,,No,Yes,Don't know,No,No,Don't know,,Somewhat easy,No,No,Yes,Yes,No,No,Yes
27-08-2014 20:53,23,Male,india,TN,No,No,No,NA,,No,Yes,Don't know,No,Don't know,No,,Don't know,No,No,Yes,Yes,No,Maybe,Don't know
27-08-2014 20:55,33,M,india,TN,No,Yes,No,Sometimes,,Yes,Yes,Don't know,Not sure,No,No,,Very easy,No,No,Some of them,Yes,No,No,Yes
27-08-2014 21:05,29,male,india,TN,Yes,No,No,Never,,Yes,Yes,Yes,Yes,No,No,,Very difficult,Yes,No,Some of them,No,No,Yes,No
27-08-2014 21:15,34,Male,india,TN,No,Yes,Yes,Sometimes,,Yes,No,Yes,No,No,No,,Don't know,Maybe,No,Some of them,Some of them,No,Maybe,Don't know
27-08-2014 21:17,41,male,india,TN,No,Yes,Yes,Often,,No,Yes,Yes,No,No,No,,Don't know,Maybe,Maybe,Some of them,Some of them,No,No,Don't know
27-08-2014 21:21,50,Male,india,TN,No,Yes,No,NA,,Yes,Yes,Don't know,No,No,Don't know,,Don't know,No,No,Some of them,Yes,Maybe,Maybe,Don't know
27-08-2014 21:35,29,Male,india,TN,No,No,Yes,Never,,No,No,Yes,Not sure,Yes,Yes,,Somewhat difficult,Maybe,No,Some of them,No,No,Maybe,Don't know
27-08-2014 21:39,35,Male,india,TN,No,No,No,Never,,No,Yes,No,Yes,No,No,,Very easy,No,No,Some of them,Yes,Maybe,Maybe,Yes
27-08-2014 21:45,27,Male,india,TN,No,No,No,Sometimes,,Yes,Yes,No,No,No,No,,Don't know,Yes,No,Some of them,Yes,No,No,No
27-08-2014 21:54,40,Female,india,TN,No,No,No,Never,,No,No,Don't know,Not sure,No,No,,Somewhat easy,Maybe,Maybe,Yes,Yes,Maybe,Maybe,Don't know
27-08-2014 21:54,27,Male,india,TN,No,No,Yes,Often,,Yes,Yes,No,No,No,No,,Don't know,Maybe,No,Some of them,No,No,Maybe,No
27-08-2014 21:55,29,f,india,TN,No,No,No,Never,,No,Yes,Yes,Yes,Yes,No,,Don't know,Maybe,No,Some of them,Some of them,No,Maybe,Don't know
27-08-2014 22:00,31,Male,india,TN,No,Yes,Yes,Sometimes,,No,Yes,No,No,No,No,,Somewhat easy,Maybe,No,Yes,Yes,No,Maybe,Don't know
27-08-2014 22:04,43,Male,india,TN,No,No,Yes,Sometimes,,No,Yes,No,Yes,No,No,,Somewhat easy,No,No,Yes,Yes,No,Maybe,Don't know
27-08-2014 22:04,34,Male,india,TN,No,Yes,Yes,Sometimes,,Yes,Yes,Yes,Yes,No,No,,Don't know,Maybe,No,Some of them,Some of them,No,Yes,Don't know
27-08-2014 22:06,29,Male,india,TN,No,Yes,Yes,Sometimes,,No,Yes,Don't know,No,No,No,,Somewhat difficult,Yes,No,Some of them,Some of them,No,Maybe,Don't know
27-08-2014 22:07,19,Male,india,TN,No,Yes,Yes,Sometimes,,No,Yes,No,No,No,No,,Don't know,Maybe,Maybe,Some of them,No,No,Maybe,Don't know
27-08-2014 22:11,41,m,india,TN,No,Yes,Yes,Sometimes,,No,Yes,Yes,Not sure,Yes,Yes,,Don't know,Maybe,No,Some of them,Some of them,No,No,No
27-08-2014 22:12,29,Male,india,TN,No,Yes,No,Never,,No,Yes,Yes,Yes,Yes,Yes,,Don't know,No,No,Some of them,Yes,No,Maybe,Yes
27-08-2014 22:13,23,Male,india,TN,No,No,No,Rarely,,No,Yes,Yes,Not sure,Don't know,Don't know,,Don't know,No,No,Some of them,Some of them,No,No,Yes
27-08-2014 22:14,24,Female,india,TN,No,Yes,Yes,Sometimes,,No,Yes,Yes,Not sure,No,No,,Somewhat difficult,Yes,Maybe,No,No,No,No,No
27-08-2014 22:14,31,M,india,TN,No,No,No,NA,,Yes,Yes,Don't know,No,No,Don't know,,Don't know,Yes,No,No,No,No,Maybe,Don't know
27-08-2014 22:21,43,Male,india,TN,No,No,No,NA,,Yes,Yes,Don't know,Not sure,Don't know,Don't know,,Don't know,No,No,Yes,Yes,No,No,Yes
27-08-2014 22:26,31,Male,india,TN,No,Yes,Yes,Rarely,,No,Yes,No,No,No,Don't know,,Somewhat difficult,Yes,Yes,Some of them,No,No,No,No
27-08-2014 22:32,29,Male,india,TN,No,Yes,No,Often,,No,Yes,Yes,Yes,Yes,Yes,,Don't know,No,No,Some of them,Yes,No,No,Don't know
27-08-2014 22:35,35,Male,india,TN,Yes,Yes,No,NA,,Yes,Yes,No,No,Yes,Yes,,Very easy,No,No,Yes,Yes,No,Maybe,Yes
27-08-2014 22:36,33,Male,india,TN,No,Yes,Yes,Sometimes,,No,No,Yes,Not sure,No,No,,Somewhat difficult,Yes,Yes,No,No,No,No,No
27-08-2014 22:55,30,cis-female/femme,india,TN,Yes,Yes,Yes,Often,,Yes,No,No,Yes,No,Yes,,Somewhat difficult,No,No,Yes,Yes,No,No,Yes
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
